uri,Alias,Genotype,Treatment,Repetition,Sowing,Harvesting,Biomass(gramos_pesofresco)
http://www.phenome-fppn.fr/m3p/arch/2017/c17001350,1350/DZ_PG_02/ZM4356/WW/Veg_3/23_30/ARCH2017-03-30,iPG007,WW,3,06/04/2017,12/05/2017,259
http://www.phenome-fppn.fr/m3p/arch/2017/c17001351,1351/DZ_PG_53/ZM4345/WW/Veg_3/23_31/ARCH2017-03-30,iPG190,WW,3,06/04/2017,12/05/2017,378
http://www.phenome-fppn.fr/m3p/arch/2017/c17001352,1352/DZ_PG_52/ZM4370/WW/Veg_3/23_32/ARCH2017-03-30,iPG239,WW,3,06/04/2017,12/05/2017,264
http://www.phenome-fppn.fr/m3p/arch/2017/c17001353,1353/DZ_PG_72/ZM4398/WW/Veg_3/23_33/ARCH2017-03-30,iPG314,WW,3,06/04/2017,12/05/2017,264
http://www.phenome-fppn.fr/m3p/arch/2017/c17001354,1354/DZ_PG_01/ZM4381/WW/Veg_3/23_34/ARCH2017-03-30,iPG004,WW,3,06/04/2017,12/05/2017,227
http://www.phenome-fppn.fr/m3p/arch/2017/c17001355,1355/DZ_PG_49/ZM4389/WW/Veg_3/23_35/ARCH2017-03-30,iPG228,WW,3,06/04/2017,12/05/2017,308
http://www.phenome-fppn.fr/m3p/arch/2017/c17001356,1356/DZ_PG_39/ZM4371/WW/Veg_3/23_36/ARCH2017-03-30,iPG173,WW,3,06/04/2017,12/05/2017,257
http://www.phenome-fppn.fr/m3p/arch/2017/c17001357,1357/DZ_PG_34/ZM4384/WW/Veg_3/23_37/ARCH2017-03-30,iPG159,WW,3,06/04/2017,12/05/2017,212
http://www.phenome-fppn.fr/m3p/arch/2017/c17001358,1358/DZ_PG_10/ZM4365/WW/Veg_3/23_38/ARCH2017-03-30,iPG073,WW,3,06/04/2017,12/05/2017,227
http://www.phenome-fppn.fr/m3p/arch/2017/c17001359,1359/DZ_PG_30/ZM4361/WW/Veg_3/23_39/ARCH2017-03-30,iPG152,WW,3,06/04/2017,12/05/2017,271
http://www.phenome-fppn.fr/m3p/arch/2017/c17001360,1360/DZ_PG_25/ZM4382/WW/Veg_3/23_40/ARCH2017-03-30,iPG136,WW,3,06/04/2017,12/05/2017,190
http://www.phenome-fppn.fr/m3p/arch/2017/c17001361,1361/DZ_PG_26/ZM4387/WW/Veg_3/23_41/ARCH2017-03-30,iPG138,WW,3,06/04/2017,12/05/2017,219
http://www.phenome-fppn.fr/m3p/arch/2017/c17001362,1362/DZ_PG_04/ZM4366/WW/Veg_3/23_42/ARCH2017-03-30,iPG321,WW,3,06/04/2017,12/05/2017,355
http://www.phenome-fppn.fr/m3p/arch/2017/c17001363,1363/DZ_PG_36/ZM4372/WW/Veg_3/23_43/ARCH2017-03-30,iPG165,WW,3,06/04/2017,12/05/2017,237
http://www.phenome-fppn.fr/m3p/arch/2017/c17001364,1364/DZ_PG_13/ZM4379/WW/Veg_3/23_44/ARCH2017-03-30,iPG089,WW,3,06/04/2017,12/05/2017,216
http://www.phenome-fppn.fr/m3p/arch/2017/c17001365,1365/DZ_PG_06/ZM4376/WW/Veg_3/23_45/ARCH2017-03-30,iPG029,WW,3,06/04/2017,12/05/2017,295
http://www.phenome-fppn.fr/m3p/arch/2017/c17001366,1366/DZ_PG_69/ZM4396/WW/Veg_3/23_46/ARCH2017-03-30,iPG312,WW,3,06/04/2017,12/05/2017,308
http://www.phenome-fppn.fr/m3p/arch/2017/c17001367,1367/DZ_PG_47/ZM4362/WW/Veg_3/23_47/ARCH2017-03-30,iPG202,WW,3,06/04/2017,12/05/2017,222
http://www.phenome-fppn.fr/m3p/arch/2017/c17001368,1368/DZ_PG_32/ZM4352/WW/Veg_3/23_48/ARCH2017-03-30,iPG155,WW,3,06/04/2017,12/05/2017,269
http://www.phenome-fppn.fr/m3p/arch/2017/c17001369,1369/DZ_PG_24/ZM4342/WW/Veg_3/23_49/ARCH2017-03-30,iPG131,WW,3,06/04/2017,12/05/2017,225
http://www.phenome-fppn.fr/m3p/arch/2017/c17001370,1370/DZ_PG_12/ZM1304_lot1/WW/Veg_3/23_50/ARCH2017-03-30,iPG082,WW,3,06/04/2017,12/05/2017,208
http://www.phenome-fppn.fr/m3p/arch/2017/c17001371,1371/DZ_PG_37/ZM4364/WW/Veg_3/23_51/ARCH2017-03-30,iPG167,WW,3,06/04/2017,12/05/2017,202
http://www.phenome-fppn.fr/m3p/arch/2017/c17001372,1372/DZ_PG_50/ZM4363/WW/Veg_3/23_52/ARCH2017-03-30,iPG233,WW,3,06/04/2017,12/05/2017,258
http://www.phenome-fppn.fr/m3p/arch/2017/c17001373,1373/DZ_PG_63/ZM4392/WW/Veg_3/23_53/ARCH2017-03-30,iPG304,WW,3,06/04/2017,12/05/2017,245
http://www.phenome-fppn.fr/m3p/arch/2017/c17001374,1374/DZ_PG_20/ZM4344/WW/Veg_3/23_54/ARCH2017-03-30,iPG119,WW,3,06/04/2017,12/05/2017,335
http://www.phenome-fppn.fr/m3p/arch/2017/c17001375,1375/DZ_PG_45/ZM4385/WW/Veg_3/23_55/ARCH2017-03-30,iPG194,WW,3,06/04/2017,12/05/2017,294
http://www.phenome-fppn.fr/m3p/arch/2017/c17001376,1376/DZ_PG_43/ZM4380/WW/Veg_3/23_56/ARCH2017-03-30,iPG188,WW,3,06/04/2017,12/05/2017,269
http://www.phenome-fppn.fr/m3p/arch/2017/c17001377,1377/DZ_PG_11/ZM4386/WW/Veg_3/23_57/ARCH2017-03-30,iPG077,WW,3,06/04/2017,12/05/2017,253
http://www.phenome-fppn.fr/m3p/arch/2017/c17001378,1378/DZ_PG_27/ZM4354/WW/Veg_3/23_58/ARCH2017-03-30,iPG103,WW,3,06/04/2017,12/05/2017,352
http://www.phenome-fppn.fr/m3p/arch/2017/c17001379,1379/DZ_PG_66/ZM4391/WW/Veg_3/23_59/ARCH2017-03-30,iPG318,WW,3,06/04/2017,12/05/2017,262
http://www.phenome-fppn.fr/m3p/arch/2017/c17001380,1380/DZ_PG_44/ZM4369/WW/Veg_3/23_60/ARCH2017-03-30,iPG189,WW,3,06/04/2017,12/05/2017,306
http://www.phenome-fppn.fr/m3p/arch/2017/c17001381,1381/DZ_PG_07/ZM4351/WD/Rep_6/24_01/ARCH2017-03-30,iPG062,WD,6,06/04/2017,12/06/2017,468
http://www.phenome-fppn.fr/m3p/arch/2017/c17001382,1382/DZ_PG_66/ZM4391/WD/Rep_6/24_02/ARCH2017-03-30,iPG318,WD,6,06/04/2017,14/06/2017,353
http://www.phenome-fppn.fr/m3p/arch/2017/c17001383,1383/DZ_PG_67/ZM4394/WD/Rep_6/24_03/ARCH2017-03-30,iPG310,WD,6,06/04/2017,14/06/2017,362
http://www.phenome-fppn.fr/m3p/arch/2017/c17001384,1384/DZ_PG_47/ZM4362/WD/Rep_6/24_04/ARCH2017-03-30,iPG202,WD,6,06/04/2017,14/06/2017,450
http://www.phenome-fppn.fr/m3p/arch/2017/c17001385,1385/DZ_PG_11/ZM4386/WD/Rep_6/24_05/ARCH2017-03-30,iPG077,WD,6,06/04/2017,12/06/2017,340
http://www.phenome-fppn.fr/m3p/arch/2017/c17001386,1386/DZ_PG_10/ZM4365/WD/Rep_6/24_06/ARCH2017-03-30,iPG073,WD,6,06/04/2017,12/06/2017,441
http://www.phenome-fppn.fr/m3p/arch/2017/c17001387,1387/DZ_PG_16/ZM4359/WD/Rep_6/24_07/ARCH2017-03-30,iPG109,WD,6,06/04/2017,19/06/2017,363
http://www.phenome-fppn.fr/m3p/arch/2017/c17001388,1388/DZ_PG_08/ZM4343/WD/Rep_6/24_08/ARCH2017-03-30,iPG063,WD,6,06/04/2017,21/06/2017,359
http://www.phenome-fppn.fr/m3p/arch/2017/c17001389,1389/DZ_PG_30/ZM4361/WD/Rep_6/24_09/ARCH2017-03-30,iPG152,WD,6,06/04/2017,12/06/2017,370
http://www.phenome-fppn.fr/m3p/arch/2017/c17001390,1390/DZ_PG_51/ZM4350/WD/Rep_6/24_10/ARCH2017-03-30,iPG234,WD,6,06/04/2017,12/06/2017,456
http://www.phenome-fppn.fr/m3p/arch/2017/c17001391,1391/DZ_PG_48/ZM4421/WD/Rep_6/24_11/ARCH2017-03-30,iPG216,WD,6,06/04/2017,09/06/2017,332
http://www.phenome-fppn.fr/m3p/arch/2017/c17001392,1392/DZ_PG_33/ZM4353/WD/Rep_6/24_12/ARCH2017-03-30,iPG158,WD,6,06/04/2017,12/06/2017,504
http://www.phenome-fppn.fr/m3p/arch/2017/c17001393,1393/DZ_PG_69/ZM4396/WD/Rep_6/24_13/ARCH2017-03-30,iPG312,WD,6,06/04/2017,12/06/2017,423
http://www.phenome-fppn.fr/m3p/arch/2017/c17001394,1394/DZ_PG_12/ZM1304_lot1/WD/Rep_6/24_14/ARCH2017-03-30,iPG082,WD,6,06/04/2017,12/06/2017,401
http://www.phenome-fppn.fr/m3p/arch/2017/c17001395,1395/DZ_PG_32/ZM4352/WD/Rep_6/24_15/ARCH2017-03-30,iPG155,WD,6,06/04/2017,23/06/2017,335
http://www.phenome-fppn.fr/m3p/arch/2017/c17001396,1396/DZ_PG_02/ZM4356/WD/Rep_6/24_16/ARCH2017-03-30,iPG007,WD,6,06/04/2017,19/06/2017,394
http://www.phenome-fppn.fr/m3p/arch/2017/c17001397,1397/DZ_PG_46/ZM4374/WD/Rep_6/24_17/ARCH2017-03-30,iPG195,WD,6,06/04/2017,12/06/2017,379
http://www.phenome-fppn.fr/m3p/arch/2017/c17001398,1398/DZ_PG_14/ZM4375/WD/Rep_6/24_18/ARCH2017-03-30,iPG101,WD,6,06/04/2017,14/06/2017,369
http://www.phenome-fppn.fr/m3p/arch/2017/c17001399,1399/DZ_PG_36/ZM4372/WD/Rep_6/24_19/ARCH2017-03-30,iPG165,WD,6,06/04/2017,14/06/2017,347
http://www.phenome-fppn.fr/m3p/arch/2017/c17001400,1400/DZ_PG_17/ZM4348/WD/Rep_6/24_20/ARCH2017-03-30,iPG110,WD,6,06/04/2017,26/06/2017,380
http://www.phenome-fppn.fr/m3p/arch/2017/c17001401,1401/DZ_PG_38/ZM1289/WD/Rep_6/24_21/ARCH2017-03-30,iPG169,WD,6,06/04/2017,12/06/2017,376
http://www.phenome-fppn.fr/m3p/arch/2017/c17001402,1402/DZ_PG_53/ZM4345/WD/Rep_6/24_22/ARCH2017-03-30,iPG190,WD,6,06/04/2017,12/06/2017,418
http://www.phenome-fppn.fr/m3p/arch/2017/c17001403,1403/DZ_PG_04/ZM4366/WD/Rep_6/24_23/ARCH2017-03-30,iPG321,WD,6,06/04/2017,12/06/2017,370
http://www.phenome-fppn.fr/m3p/arch/2017/c17001404,1404/DZ_PG_09/ZM4368/WD/Rep_6/24_24/ARCH2017-03-30,iPG066,WD,6,06/04/2017,12/06/2017,375
http://www.phenome-fppn.fr/m3p/arch/2017/c17001405,1405/DZ_PG_41/ZM4378/WD/Rep_6/24_25/ARCH2017-03-30,iPG181,WD,6,06/04/2017,14/06/2017,335
http://www.phenome-fppn.fr/m3p/arch/2017/c17001406,1406/DZ_PG_01/ZM4381/WD/Rep_6/24_26/ARCH2017-03-30,iPG004,WD,6,06/04/2017,12/06/2017,304
http://www.phenome-fppn.fr/m3p/arch/2017/c17001407,1407/DZ_PG_63/ZM4392/WD/Rep_6/24_27/ARCH2017-03-30,iPG304,WD,6,06/04/2017,14/06/2017,372
http://www.phenome-fppn.fr/m3p/arch/2017/c17001408,1408/DZ_PG_72/ZM4398/WD/Rep_6/24_28/ARCH2017-03-30,iPG314,WD,6,06/04/2017,14/06/2017,417
http://www.phenome-fppn.fr/m3p/arch/2017/c17001409,1409/DZ_PG_20/ZM4344/WD/Rep_6/24_29/ARCH2017-03-30,iPG119,WD,6,06/04/2017,14/06/2017,314
http://www.phenome-fppn.fr/m3p/arch/2017/c17001410,1410/DZ_PG_06/ZM4376/WD/Rep_6/24_30/ARCH2017-03-30,iPG029,WD,6,06/04/2017,19/06/2017,402
http://www.phenome-fppn.fr/m3p/arch/2017/c17001411,1411/DZ_PG_44/ZM4369/WD/Rep_6/24_31/ARCH2017-03-30,iPG189,WD,6,06/04/2017,14/06/2017,330
http://www.phenome-fppn.fr/m3p/arch/2017/c17001412,1412/DZ_PG_03/ZM4377/WD/Rep_6/24_32/ARCH2017-03-30,iPG017,WD,6,06/04/2017,14/06/2017,399
http://www.phenome-fppn.fr/m3p/arch/2017/c17001413,1413/DZ_PG_54/ZM4346/WD/Rep_6/24_33/ARCH2017-03-30,iPG116,WD,6,06/04/2017,16/06/2017,399
http://www.phenome-fppn.fr/m3p/arch/2017/c17001415,1415/DZ_PG_50/ZM4363/WD/Rep_6/24_35/ARCH2017-03-30,iPG233,WD,6,06/04/2017,19/06/2017,390
http://www.phenome-fppn.fr/m3p/arch/2017/c17001416,1416/DZ_PG_13/ZM4379/WD/Rep_6/24_36/ARCH2017-03-30,iPG089,WD,6,06/04/2017,14/06/2017,402
http://www.phenome-fppn.fr/m3p/arch/2017/c17001417,1417/DZ_PG_24/ZM4342/WD/Rep_6/24_37/ARCH2017-03-30,iPG131,WD,6,06/04/2017,12/06/2017,358
http://www.phenome-fppn.fr/m3p/arch/2017/c17001418,1418/DZ_PG_68/ZM4395/WD/Rep_6/24_38/ARCH2017-03-30,iPG311,WD,6,06/04/2017,19/06/2017,359
http://www.phenome-fppn.fr/m3p/arch/2017/c17001419,1419/DZ_PG_27/ZM4354/WD/Rep_6/24_39/ARCH2017-03-30,iPG103,WD,6,06/04/2017,19/06/2017,368
http://www.phenome-fppn.fr/m3p/arch/2017/c17001420,1420/DZ_PG_62/ZM4393/WD/Rep_6/24_40/ARCH2017-03-30,iPG303,WD,6,06/04/2017,16/06/2017,421
http://www.phenome-fppn.fr/m3p/arch/2017/c17001421,1421/DZ_PG_55/ZM4355/WD/Rep_6/24_41/ARCH2017-03-30,iPG146,WD,6,06/04/2017,09/06/2017,533
http://www.phenome-fppn.fr/m3p/arch/2017/c17001422,1422/DZ_PG_28/ZM4383/WD/Rep_6/24_42/ARCH2017-03-30,iPG148,WD,6,06/04/2017,14/06/2017,332
http://www.phenome-fppn.fr/m3p/arch/2017/c17001423,1423/DZ_PG_26/ZM4387/WD/Rep_6/24_43/ARCH2017-03-30,iPG138,WD,6,06/04/2017,19/06/2017,322
http://www.phenome-fppn.fr/m3p/arch/2017/c17001424,1424/DZ_PG_52/ZM4370/WD/Rep_6/24_44/ARCH2017-03-30,iPG239,WD,6,06/04/2017,12/06/2017,415
http://www.phenome-fppn.fr/m3p/arch/2017/c17001425,1425/DZ_PG_43/ZM4380/WD/Rep_6/24_45/ARCH2017-03-30,iPG188,WD,6,06/04/2017,14/06/2017,350
http://www.phenome-fppn.fr/m3p/arch/2017/c17001426,1426/DZ_PG_05/ZM4357/WD/Rep_6/24_46/ARCH2017-03-30,iPG026,WD,6,06/04/2017,14/06/2017,384
http://www.phenome-fppn.fr/m3p/arch/2017/c17001427,1427/DZ_PG_40/ZM4390/WD/Rep_6/24_47/ARCH2017-03-30,iPG176,WD,6,06/04/2017,19/06/2017,406
http://www.phenome-fppn.fr/m3p/arch/2017/c17001428,1428/DZ_PG_45/ZM4385/WD/Rep_6/24_48/ARCH2017-03-30,iPG194,WD,6,06/04/2017,12/06/2017,453
http://www.phenome-fppn.fr/m3p/arch/2017/c17001429,1429/DZ_PG_23/ZM4388/WD/Rep_6/24_49/ARCH2017-03-30,iPG128,WD,6,06/04/2017,14/06/2017,385
http://www.phenome-fppn.fr/m3p/arch/2017/c17001430,1430/DZ_PG_31/ZM4347/WD/Rep_6/24_50/ARCH2017-03-30,iPG153,WD,6,06/04/2017,12/06/2017,532
http://www.phenome-fppn.fr/m3p/arch/2017/c17001431,1431/DZ_PG_49/ZM4389/WD/Rep_6/24_51/ARCH2017-03-30,iPG228,WD,6,06/04/2017,19/06/2017,375
http://www.phenome-fppn.fr/m3p/arch/2017/c17001432,1432/DZ_PG_22/ZM4349/WD/Rep_6/24_52/ARCH2017-03-30,iPG121,WD,6,06/04/2017,26/06/2017,249
http://www.phenome-fppn.fr/m3p/arch/2017/c17001433,1433/DZ_PG_37/ZM4364/WD/Rep_6/24_53/ARCH2017-03-30,iPG167,WD,6,06/04/2017,16/06/2017,377
http://www.phenome-fppn.fr/m3p/arch/2017/c17001434,1434/DZ_PG_25/ZM4382/WD/Rep_6/24_54/ARCH2017-03-30,iPG136,WD,6,06/04/2017,19/06/2017,375
http://www.phenome-fppn.fr/m3p/arch/2017/c17001435,1435/DZ_PG_39/ZM4371/WD/Rep_6/24_55/ARCH2017-03-30,iPG173,WD,6,06/04/2017,12/06/2017,294
http://www.phenome-fppn.fr/m3p/arch/2017/c17001436,1436/DZ_PG_74/ZM4397/WD/Rep_6/24_56/ARCH2017-03-30,iPG313,WD,6,06/04/2017,16/06/2017,455
http://www.phenome-fppn.fr/m3p/arch/2017/c17001437,1437/DZ_PG_19/ZM4367/WD/Rep_6/24_57/ARCH2017-03-30,iPG117,WD,6,06/04/2017,26/06/2017,316
http://www.phenome-fppn.fr/m3p/arch/2017/c17001438,1438/DZ_PG_35/ZM4358/WD/Rep_6/24_58/ARCH2017-03-30,iPG164,WD,6,06/04/2017,14/06/2017,405
http://www.phenome-fppn.fr/m3p/arch/2017/c17001439,1439/DZ_PG_21/ZM4360/WD/Rep_6/24_59/ARCH2017-03-30,iPG120,WD,6,06/04/2017,12/06/2017,559
http://www.phenome-fppn.fr/m3p/arch/2017/c17001440,1440/DZ_PG_34/ZM4384/WD/Rep_6/24_60/ARCH2017-03-30,iPG159,WD,6,06/04/2017,14/06/2017,408
http://www.phenome-fppn.fr/m3p/arch/2017/c17001441,1441/DZ_PG_62/ZM4393/WW/Rep_TS_4/25_01/ARCH2017-03-30,iPG303,WW,4,06/04/2017,31/05/2017,446
http://www.phenome-fppn.fr/m3p/arch/2017/c17001442,1442/DZ_PG_24/ZM4342/WW/Rep_TS_4/25_02/ARCH2017-03-30,iPG131,WW,4,06/04/2017,26/05/2017,410
http://www.phenome-fppn.fr/m3p/arch/2017/c17001443,1443/DZ_PG_05/ZM4357/WW/Rep_TS_4/25_03/ARCH2017-03-30,iPG026,WW,4,06/04/2017,29/05/2017,421
http://www.phenome-fppn.fr/m3p/arch/2017/c17001444,1444/DZ_PG_01/ZM4381/WW/Rep_TS_4/25_04/ARCH2017-03-30,iPG004,WW,4,06/04/2017,31/05/2017,352
http://www.phenome-fppn.fr/m3p/arch/2017/c17001445,1445/DZ_PG_32/ZM4352/WW/Rep_TS_4/25_05/ARCH2017-03-30,iPG155,WW,4,06/04/2017,26/05/2017,553
http://www.phenome-fppn.fr/m3p/arch/2017/c17001446,1446/DZ_PG_12/ZM1304_lot1/WW/Rep_TS_4/25_06/ARCH2017-03-30,iPG082,WW,4,06/04/2017,02/06/2017,336
http://www.phenome-fppn.fr/m3p/arch/2017/c17001447,1447/DZ_PG_72/ZM4398/WW/Rep_TS_4/25_07/ARCH2017-03-30,iPG314,WW,4,06/04/2017,02/06/2017,444
http://www.phenome-fppn.fr/m3p/arch/2017/c17001448,1448/DZ_PG_16/ZM4359/WW/Rep_TS_4/25_08/ARCH2017-03-30,iPG109,WW,4,06/04/2017,26/05/2017,442
http://www.phenome-fppn.fr/m3p/arch/2017/c17001449,1449/DZ_PG_33/ZM4353/WW/Rep_TS_4/25_09/ARCH2017-03-30,iPG158,WW,4,06/04/2017,26/05/2017,459
http://www.phenome-fppn.fr/m3p/arch/2017/c17001450,1450/DZ_PG_55/ZM4355/WW/Rep_TS_4/25_10/ARCH2017-03-30,iPG146,WW,4,06/04/2017,24/05/2017,546
http://www.phenome-fppn.fr/m3p/arch/2017/c17001451,1451/DZ_PG_22/ZM4349/WW/Rep_TS_4/25_11/ARCH2017-03-30,iPG121,WW,4,06/04/2017,31/05/2017,342
http://www.phenome-fppn.fr/m3p/arch/2017/c17001452,1452/DZ_PG_43/ZM4380/WW/Rep_TS_4/25_12/ARCH2017-03-30,iPG188,WW,4,06/04/2017,31/05/2017,320
http://www.phenome-fppn.fr/m3p/arch/2017/c17001453,1453/DZ_PG_21/ZM4360/WW/Rep_TS_4/25_13/ARCH2017-03-30,iPG120,WW,4,06/04/2017,24/05/2017,546
http://www.phenome-fppn.fr/m3p/arch/2017/c17001454,1454/DZ_PG_02/ZM4356/WW/Rep_TS_4/25_14/ARCH2017-03-30,iPG007,WW,4,06/04/2017,29/05/2017,285
http://www.phenome-fppn.fr/m3p/arch/2017/c17001455,1455/DZ_PG_13/ZM4379/WW/Rep_TS_4/25_15/ARCH2017-03-30,iPG089,WW,4,06/04/2017,31/05/2017,380
http://www.phenome-fppn.fr/m3p/arch/2017/c17001456,1456/DZ_PG_36/ZM4372/WW/Rep_TS_4/25_16/ARCH2017-03-30,iPG165,WW,4,06/04/2017,29/05/2017,357
http://www.phenome-fppn.fr/m3p/arch/2017/c17001457,1457/DZ_PG_49/ZM4389/WW/Rep_TS_4/25_17/ARCH2017-03-30,iPG228,WW,4,06/04/2017,31/05/2017,371
http://www.phenome-fppn.fr/m3p/arch/2017/c17001458,1458/DZ_PG_63/ZM4392/WW/Rep_TS_4/25_18/ARCH2017-03-30,iPG304,WW,4,06/04/2017,05/06/2017,343
http://www.phenome-fppn.fr/m3p/arch/2017/c17001459,1459/DZ_PG_38/ZM1289/WW/Rep_TS_4/25_19/ARCH2017-03-30,iPG169,WW,4,06/04/2017,29/05/2017,372
http://www.phenome-fppn.fr/m3p/arch/2017/c17001460,1460/DZ_PG_19/ZM4367/WW/Rep_TS_4/25_20/ARCH2017-03-30,iPG117,WW,4,06/04/2017,05/06/2017,407
http://www.phenome-fppn.fr/m3p/arch/2017/c17001461,1461/DZ_PG_26/ZM4387/WW/Rep_TS_4/25_21/ARCH2017-03-30,iPG138,WW,4,06/04/2017,02/06/2017,399
http://www.phenome-fppn.fr/m3p/arch/2017/c17001462,1462/DZ_PG_67/ZM4394/WW/Rep_TS_4/25_22/ARCH2017-03-30,iPG310,WW,4,06/04/2017,02/06/2017,378
http://www.phenome-fppn.fr/m3p/arch/2017/c17001463,1463/DZ_PG_40/ZM4390/WW/Rep_TS_4/25_23/ARCH2017-03-30,iPG176,WW,4,06/04/2017,05/06/2017,439
http://www.phenome-fppn.fr/m3p/arch/2017/c17001464,1464/DZ_PG_45/ZM4385/WW/Rep_TS_4/25_24/ARCH2017-03-30,iPG194,WW,4,06/04/2017,07/06/2017,525
http://www.phenome-fppn.fr/m3p/arch/2017/c17001465,1465/DZ_PG_14/ZM4375/WW/Rep_TS_4/25_25/ARCH2017-03-30,iPG101,WW,4,06/04/2017,02/06/2017,439
http://www.phenome-fppn.fr/m3p/arch/2017/c17001466,1466/DZ_PG_66/ZM4391/WW/Rep_TS_4/25_26/ARCH2017-03-30,iPG318,WW,4,06/04/2017,07/06/2017,302
http://www.phenome-fppn.fr/m3p/arch/2017/c17001467,1467/DZ_PG_03/ZM4377/WW/Rep_TS_4/25_27/ARCH2017-03-30,iPG017,WW,4,06/04/2017,31/05/2017,443
http://www.phenome-fppn.fr/m3p/arch/2017/c17001468,1468/DZ_PG_35/ZM4358/WW/Rep_TS_4/25_28/ARCH2017-03-30,iPG164,WW,4,06/04/2017,31/05/2017,427
http://www.phenome-fppn.fr/m3p/arch/2017/c17001469,1469/DZ_PG_07/ZM4351/WW/Rep_TS_4/25_29/ARCH2017-03-30,iPG062,WW,4,06/04/2017,26/05/2017,477
http://www.phenome-fppn.fr/m3p/arch/2017/c17001470,1470/DZ_PG_28/ZM4383/WW/Rep_TS_4/25_30/ARCH2017-03-30,iPG148,WW,4,06/04/2017,02/06/2017,343
http://www.phenome-fppn.fr/m3p/arch/2017/c17001471,1471/DZ_PG_04/ZM4366/WW/Rep_TS_4/25_31/ARCH2017-03-30,iPG321,WW,4,06/04/2017,26/05/2017,489
http://www.phenome-fppn.fr/m3p/arch/2017/c17001472,1472/DZ_PG_68/ZM4395/WW/Rep_TS_4/25_32/ARCH2017-03-30,iPG311,WW,4,06/04/2017,05/06/2017,404
http://www.phenome-fppn.fr/m3p/arch/2017/c17001473,1473/DZ_PG_30/ZM4361/WW/Rep_TS_4/25_33/ARCH2017-03-30,iPG152,WW,4,06/04/2017,24/05/2017,466
http://www.phenome-fppn.fr/m3p/arch/2017/c17001474,1474/DZ_PG_23/ZM4388/WW/Rep_TS_4/25_34/ARCH2017-03-30,iPG128,WW,4,06/04/2017,31/05/2017,494
http://www.phenome-fppn.fr/m3p/arch/2017/c17001475,1475/DZ_PG_74/ZM4397/WW/Rep_TS_4/25_35/ARCH2017-03-30,iPG313,WW,4,06/04/2017,05/06/2017,438
http://www.phenome-fppn.fr/m3p/arch/2017/c17001476,1476/DZ_PG_34/ZM4384/WW/Rep_TS_4/25_36/ARCH2017-03-30,iPG159,WW,4,06/04/2017,02/06/2017,420
http://www.phenome-fppn.fr/m3p/arch/2017/c17001477,1477/DZ_PG_47/ZM4362/WW/Rep_TS_4/25_37/ARCH2017-03-30,iPG202,WW,4,06/04/2017,31/05/2017,479
http://www.phenome-fppn.fr/m3p/arch/2017/c17001478,1478/DZ_PG_11/ZM4386/WW/Rep_TS_4/25_38/ARCH2017-03-30,iPG077,WW,4,06/04/2017,02/06/2017,373
http://www.phenome-fppn.fr/m3p/arch/2017/c17001479,1479/DZ_PG_52/ZM4370/WW/Rep_TS_4/25_39/ARCH2017-03-30,iPG239,WW,4,06/04/2017,02/06/2017,463
http://www.phenome-fppn.fr/m3p/arch/2017/c17001480,1480/DZ_PG_09/ZM4368/WW/Rep_TS_4/25_40/ARCH2017-03-30,iPG066,WW,4,06/04/2017,26/05/2017,483
http://www.phenome-fppn.fr/m3p/arch/2017/c17001481,1481/DZ_PG_27/ZM4354/WW/Rep_TS_4/25_41/ARCH2017-03-30,iPG103,WW,4,06/04/2017,29/05/2017,400
http://www.phenome-fppn.fr/m3p/arch/2017/c17001482,1482/DZ_PG_31/ZM4347/WW/Rep_TS_4/25_42/ARCH2017-03-30,iPG153,WW,4,06/04/2017,26/05/2017,488
http://www.phenome-fppn.fr/m3p/arch/2017/c17001483,1483/DZ_PG_25/ZM4382/WW/Rep_TS_4/25_43/ARCH2017-03-30,iPG136,WW,4,06/04/2017,02/06/2017,358
http://www.phenome-fppn.fr/m3p/arch/2017/c17001484,1484/DZ_PG_48/ZM4421/WW/Rep_TS_4/25_44/ARCH2017-03-30,iPG216,WW,4,06/04/2017,29/05/2017,395
http://www.phenome-fppn.fr/m3p/arch/2017/c17001485,1485/DZ_PG_51/ZM4350/WW/Rep_TS_4/25_45/ARCH2017-03-30,iPG234,WW,4,06/04/2017,29/05/2017,468
http://www.phenome-fppn.fr/m3p/arch/2017/c17001486,1486/DZ_PG_39/ZM4371/WW/Rep_TS_4/25_46/ARCH2017-03-30,iPG173,WW,4,06/04/2017,31/05/2017,455
http://www.phenome-fppn.fr/m3p/arch/2017/c17001487,1487/DZ_PG_20/ZM4344/WW/Rep_TS_4/25_47/ARCH2017-03-30,iPG119,WW,4,06/04/2017,29/05/2017,528
http://www.phenome-fppn.fr/m3p/arch/2017/c17001488,1488/DZ_PG_41/ZM4378/WW/Rep_TS_4/25_48/ARCH2017-03-30,iPG181,WW,4,06/04/2017,02/06/2017,431
http://www.phenome-fppn.fr/m3p/arch/2017/c17001489,1489/DZ_PG_37/ZM4364/WW/Rep_TS_4/25_49/ARCH2017-03-30,iPG167,WW,4,06/04/2017,31/05/2017,410
http://www.phenome-fppn.fr/m3p/arch/2017/c17001490,1490/DZ_PG_17/ZM4348/WW/Rep_TS_4/25_50/ARCH2017-03-30,iPG110,WW,4,06/04/2017,02/06/2017,514
